date,checked_at,brand_name,goods_no,product_name,purchase_total,daily_sales,interval_sales,interval_days,normal_price,current_price,sale_rate,daily_estimated_gmv,simple_gmv,page_view_total,daily_page_view_increase,review_count,daily_review_increase,like_count,daily_like_increase,sales_7d,sales_7d_avg_per_day,estimated_gmv_7d,sales_30d,sales_30d_avg_per_day,estimated_gmv_30d,availability,product_url,errors
2026-08-25,2026-08-25T14:05:11+09:00,,5945210,[10주년기획] © 모두의 밴딩 커브드 슬랙스_3 COLOR,20999,,,,329005000034,329005000034,0,,6908775995713966,62592,,,,,,,,,,,,,https://www.musinsa.com/products/5945210,
2026-08-25,2026-08-25T14:05:11+09:00,,5945211,2WAY 에센셜 크롭 해링턴 자켓_4 COLOR,1675,,,,499006670025,499006670025,0,,835836172291875,10035,,,,,,,,,,,,,https://www.musinsa.com/products/5945211,
2026-08-25,2026-08-25T14:05:06+09:00,,5982725,,83,,,,,,,,,783,,,,,,,,,,,,,https://www.musinsa.com/products/5982725,
2026-08-25,2026-08-25T14:05:04+09:00,,5982731,[10주년기획] ©모두의 All-Sunday 원턱 데님 팬츠_4 COLOR,1259,,,,299005000040,299005000040,0,,376447295050360,3396,,,,,,,,,,,,,https://www.musinsa.com/products/5982731,
2026-08-25,2026-08-25T14:05:03+09:00,,5982732,[10주년기획] ©모두의 에센셜 런드리 셔츠_5 COLOR,1013,,,,299004340031,299004340031,0,,302891396451403,1695,,,,,,,,,,,,,https://www.musinsa.com/products/5982732,
2026-08-25,2026-08-25T14:13:47+09:00,,6006848,데님 스타 리벳 멀티 파우치 키링_2color,188,,,,190002700030,190002700030,0,,35720507605640,1173,,,,,,,,,,,,,https://www.musinsa.com/products/6006848,
2026-08-25,2026-08-25T14:09:53+09:00,,6104838,비즈 체인 키링_블랙,167,,,,171001900010,171001900010,0,,28557317301670,557,,,,,,,,,,,,,https://www.musinsa.com/products/6104838,
2026-08-25,2026-08-25T14:04:59+09:00,,6110847,다이애그널 로고 세미 크롭 반팔 티셔츠_4 color,0,,,,269004490040,269004490040,0,,0,991,,,,,,,,,,,,,https://www.musinsa.com/products/6110847,
2026-08-25,2026-08-25T14:04:58+09:00,,6110848,,783,,,,,,,,,2730,,,,,,,,,,,,,https://www.musinsa.com/products/6110848,
2026-08-25,2026-08-25T14:04:57+09:00,,6110851,,219,,,,,,,,,881,,,,,,,,,,,,,https://www.musinsa.com/products/6110851,
2026-08-25,2026-08-25T14:04:57+09:00,,6110852,,961,,,,,,,,,20323,,,,,,,,,,,,,https://www.musinsa.com/products/6110852,
2026-08-25,2026-08-25T14:04:56+09:00,,6110853,,359,,,,,,,,,1678,,,,,,,,,,,,,https://www.musinsa.com/products/6110853,
2026-08-25,2026-08-25T14:04:56+09:00,,6110854,[10주년기획] ©모두의 세미 크롭 체크 셔츠_6 COLOR,3151,,,,299004490033,299004490033,0,,942163148093983,5784,,,,,,,,,,,,,https://www.musinsa.com/products/6110854,
2026-08-25,2026-08-25T14:13:44+09:00,,6148657,사이드 패널 커브드 데님 팬츠_4color,296,,,,299905000040,299905000040,0,,88771880011840,1742,,,,,,,,,,,,,https://www.musinsa.com/products/6148657,
2026-08-25,2026-08-25T14:13:43+09:00,,6148662,,1953,,,,,,,,,1192,,,,,,,,,,,,,https://www.musinsa.com/products/6148662,
2026-08-25,2026-08-25T14:13:43+09:00,,6148671,[기획] 에센셜 CP 이중지 크롭 반팔티_9color,29161,,,,169902900041,169902900041,0,,4954538468095601,55914,,,,,,,,,,,,,https://www.musinsa.com/products/6148671,
2026-08-25,2026-08-25T14:04:53+09:00,,6154429,,1061,,,,,,,,,4649,,,,,,,,,,,,,https://www.musinsa.com/products/6154429,
2026-08-25,2026-08-25T14:04:52+09:00,,6154430,바이오워싱 카펜터 버뮤다 코튼 팬츠_베이지,540,,,,269005490051,269005490051,0,,145262964627540,2490,,,,,,,,,,,,,https://www.musinsa.com/products/6154430,
2026-08-25,2026-08-25T14:04:51+09:00,,6154431,,239,,,,,,,,,1653,,,,,,,,,,,,,https://www.musinsa.com/products/6154431,
2026-08-25,2026-08-25T14:04:51+09:00,,6154432,[10주년기획] 에센셜 머슬핏 반팔 티셔츠_6 COLOR,10370,,,,129004170069,129004170069,0,,1337773243615530,84065,,,,,,,,,,,,,https://www.musinsa.com/products/6154432,
2026-08-25,2026-08-25T14:13:30+09:00,,6176132,,413,,,,,,,,,2077,,,,,,,,,,,,,https://www.musinsa.com/products/6176132,
2026-08-25,2026-08-25T14:13:30+09:00,,6176174,스케이트보드 피그먼트 그래픽 반팔 티셔츠_9color,6482,,,,200403900049,200403900049,0,,1299018080117618,22978,,,,,,,,,,,,,https://www.musinsa.com/products/6176174,
2026-08-25,2026-08-25T14:04:50+09:00,,6197073,,1569,,,,,,,,,8966,,,,,,,,,,,,,https://www.musinsa.com/products/6197073,
2026-08-25,2026-08-25T14:04:50+09:00,,6197074,,312,,,,,,,,,3005,,,,,,,,,,,,,https://www.musinsa.com/products/6197074,
2026-08-25,2026-08-25T14:04:49+09:00,,6197075,,1116,,,,,,,,,20428,,,,,,,,,,,,,https://www.musinsa.com/products/6197075,
2026-08-25,2026-08-25T14:04:48+09:00,,6197077,VLAD 빈티지 ARCH 링거 티셔츠_2 COLOR,30564,,,,229004600050,229004600050,0,,6999296595928200,68910,,,,,,,,,,,,,https://www.musinsa.com/products/6197077,
2026-08-25,2026-08-25T14:04:47+09:00,,6197078,M65 파라슈트 버뮤다 커브드 데님 팬츠_2 COLOR,1655,,,,169004600063,169004600063,0,,279702613104265,7042,,,,,,,,,,,,,https://www.musinsa.com/products/6197078,
2026-08-25,2026-08-25T14:04:07+09:00,,6200657,크롭 골지 반팔 티셔츠_5COLOR,13200,,,,223004400049,223004400049,0,,2943658080646800,28162,,,,,,,,,,,,,https://www.musinsa.com/products/6200657,
2026-08-25,2026-08-25T14:04:07+09:00,,6200675,"[헨리넥, 라운드] 세미 크롭 니트 반팔 티셔츠 (2 STLYE)",3546,,,,99005900083,99005900083,0,,351074921694318,11443,,,,,,,,,,,,,https://www.musinsa.com/products/6200675,
2026-08-25,2026-08-25T14:04:09+09:00,,6211680,,230,,,,,,,,,2816,,,,,,,,,,,,,https://www.musinsa.com/products/6211680,
2026-08-25,2026-08-25T14:04:08+09:00,,6217220,,1672,,,,,,,,,15686,,,,,,,,,,,,,https://www.musinsa.com/products/6217220,
2026-08-25,2026-08-25T14:13:43+09:00,,6230348,워셔블 린넨 크롭 헨리넥 반팔 니트_7color,10470,,,,349005000030,349005000030,0,,3654082350314100,28882,,,,,,,,,,,,,https://www.musinsa.com/products/6230348,
2026-08-25,2026-08-25T14:13:42+09:00,,6230356,,207,,,,,,,,,2193,,,,,,,,,,,,,https://www.musinsa.com/products/6230356,
2026-08-25,2026-08-25T14:13:41+09:00,,6230366,,330,,,,,,,,,1388,,,,,,,,,,,,,https://www.musinsa.com/products/6230366,
2026-08-25,2026-08-25T14:13:40+09:00,,6230378,(여름) 에센셜 린넨 컴포트 크롭 셔츠_6color,1499,,,,369905800036,369905800036,0,,554488794253964,11003,,,,,,,,,,,,,https://www.musinsa.com/products/6230378,
2026-08-25,2026-08-25T14:13:39+09:00,,6230383,에센셜 옥스포드 크롭 반팔 셔츠_5color,5009,,,,299904900039,299904900039,0,,1502223644295351,21281,,,,,,,,,,,,,https://www.musinsa.com/products/6230383,
2026-08-25,2026-08-25T14:04:41+09:00,,6238770,[10주년기획] ©  모두의 린넨 100% 커브드 팬츠_3 COLOR,4235,,,,399005990033,399005990033,0,,1689790367789755,10184,,,,,,,,,,,,,https://www.musinsa.com/products/6238770,
2026-08-25,2026-08-25T14:04:07+09:00,,6246516,윈드 헤링턴 자켓_3 COLOR,267,,,,99000990000,99000990000,0,,26433264330000,897,,,,,,,,,,,,,https://www.musinsa.com/products/6246516,
2026-08-25,2026-08-25T14:13:38+09:00,,6270783,,132,,,,,,,,,816,,,,,,,,,,,,,https://www.musinsa.com/products/6270783,
2026-08-25,2026-08-25T14:13:37+09:00,,6270833,,0,,,,,,,,,668,,,,,,,,,,,,,https://www.musinsa.com/products/6270833,
2026-08-25,2026-08-25T14:13:36+09:00,,6270854,커브드 절개 데님 버뮤다 쇼츠_노말 블랙,0,,,,299904600035,299904600035,0,,0,614,,,,,,,,,,,,,https://www.musinsa.com/products/6270854,
2026-08-25,2026-08-25T14:13:32+09:00,,6271170,체크 투포켓 패치 반팔 셔츠_3color,286,,,,348005000030,348005000030,0,,99529430008580,1817,,,,,,,,,,,,,https://www.musinsa.com/products/6271170,
2026-08-25,2026-08-25T14:13:32+09:00,,6271178,,2982,,,,,,,,,5829,,,,,,,,,,,,,https://www.musinsa.com/products/6271178,
2026-08-25,2026-08-25T14:13:31+09:00,,6271181,,861,,,,,,,,,2265,,,,,,,,,,,,,https://www.musinsa.com/products/6271181,
2026-08-25,2026-08-25T14:04:41+09:00,,6278959,하와이안 크로쉐 니트_4 COLOR,1591,,,,224004820054,224004820054,0,,356391668705914,17174,,,,,,,,,,,,,https://www.musinsa.com/products/6278959,
2026-08-25,2026-08-25T14:04:41+09:00,,6278960,[10주년기획] © 모두의 린넨 100% 세미 크롭 셔츠_5 COLOR,1188,,,,379005670033,379005670033,0,,450258735999204,3755,,,,,,,,,,,,,https://www.musinsa.com/products/6278960,
2026-08-25,2026-08-25T14:04:41+09:00,,6278961,[10주년기획] © 모두의 COOLMAX® 원단 원턱 스웻 하프 팬츠_3 COLOR,4550,,,,199004150052,199004150052,0,,905468882736600,28326,,,,,,,,,,,,,https://www.musinsa.com/products/6278961,
2026-08-25,2026-08-25T14:13:29+09:00,,6287116,,78,,,,,,,,,1181,,,,,,,,,,,,,https://www.musinsa.com/products/6287116,
2026-08-25,2026-08-25T14:13:28+09:00,,6287125,워시드 코튼 워크 버뮤다 팬츠_3color,492,,,,339905200035,339905200035,0,,167233358417220,1659,,,,,,,,,,,,,https://www.musinsa.com/products/6287125,
2026-08-25,2026-08-25T14:13:27+09:00,,6287132,,1373,,,,,,,,,8731,,,,,,,,,,,,,https://www.musinsa.com/products/6287132,
2026-08-25,2026-08-25T14:13:25+09:00,,6287145,(카라/헨리넥) 워셔블 데일리 반팔 니트_8color,4331,,,,349005000030,349005000030,0,,1511540655129930,15916,,,,,,,,,,,,,https://www.musinsa.com/products/6287145,
2026-08-25,2026-08-25T14:13:24+09:00,,6307390,,2377,,,,,,,,,12233,,,,,,,,,,,,,https://www.musinsa.com/products/6307390,
2026-08-25,2026-08-25T14:13:23+09:00,,6307544,,54,,,,,,,,,832,,,,,,,,,,,,,https://www.musinsa.com/products/6307544,
2026-08-25,2026-08-25T14:13:22+09:00,,6307547,스톤 워싱 워크 패치 버뮤다 쇼츠_3color,494,,,,339005000032,339005000032,0,,167468470015808,4473,,,,,,,,,,,,,https://www.musinsa.com/products/6307547,
2026-08-25,2026-08-25T14:13:20+09:00,,6307570,,183,,,,,,,,,2820,,,,,,,,,,,,,https://www.musinsa.com/products/6307570,
2026-08-25,2026-08-25T14:13:19+09:00,,6307574,그래픽 링거 반팔 티셔츠_3color,547,,,,278003700025,278003700025,0,,152068023913675,1564,,,,,,,,,,,,,https://www.musinsa.com/products/6307574,
2026-08-25,2026-08-25T14:13:19+09:00,,6307580,스트라이프 링 스냅 헨리넥 하프 슬리브_3color,451,,,,290004200031,290004200031,0,,130791894213981,3385,,,,,,,,,,,,,https://www.musinsa.com/products/6307580,
2026-08-25,2026-08-25T14:13:19+09:00,,6307587,,165,,,,,,,,,1935,,,,,,,,,,,,,https://www.musinsa.com/products/6307587,
2026-08-25,2026-08-25T14:13:18+09:00,,6307590,크랙 그래픽 피그먼트 반팔 티셔츠_4color,298,,,,298003900024,298003900024,0,,88805162207152,1853,,,,,,,,,,,,,https://www.musinsa.com/products/6307590,
2026-08-25,2026-08-25T14:13:17+09:00,,6307594,,273,,,,,,,,,1851,,,,,,,,,,,,,https://www.musinsa.com/products/6307594,
2026-08-25,2026-08-25T14:13:16+09:00,,6307599,내츄럴 리조트 롤업 하프 셔츠_3color,9503,,,,348004800028,348004800028,0,,3307089614666084,107372,,,,,,,,,,,,,https://www.musinsa.com/products/6307599,
2026-08-25,2026-08-25T14:04:36+09:00,,6317950,바이오워싱 크롭 데님 반팔 셔츠_2 COLOR,15043,,,,239003990040,239003990040,0,,3595337022171720,49847,,,,,,,,,,,,,https://www.musinsa.com/products/6317950,
2026-08-25,2026-08-25T14:04:37+09:00,,6317951,VLAD 원턱 커브드 트랙 스웻 팬츠_하프 버뮤다 2 COLOR,2477,,,,169004920066,169004920066,0,,418625187003482,15486,,,,,,,,,,,,,https://www.musinsa.com/products/6317951,
2026-08-25,2026-08-25T14:04:35+09:00,,6317952,© 모두의 커브드 치노 팬츠_하프 4 COLOR,1768,,,,199005000060,199005000060,0,,351840840106080,6074,,,,,,,,,,,,,https://www.musinsa.com/products/6317952,
2026-08-25,2026-08-25T14:04:06+09:00,,6326865,[썸머] 워싱 링클 셔츠_CHARCOAL,1368,,,,335005900043,335005900043,0,,458288071258824,11002,,,,,,,,,,,,,https://www.musinsa.com/products/6326865,
2026-08-25,2026-08-25T14:04:05+09:00,,6326879,[썸머] 시어서커 데일리 체크 셔츠_3 COLOR,1377,,,,138006100077,138006100077,0,,190034399806029,13711,,,,,,,,,,,,,https://www.musinsa.com/products/6326879,
2026-08-25,2026-08-25T14:04:04+09:00,,6326890,,397,,,,,,,,,2899,,,,,,,,,,,,,https://www.musinsa.com/products/6326890,
2026-08-25,2026-08-25T14:04:34+09:00,,6359005,,614,,,,,,,,,13884,,,,,,,,,,,,,https://www.musinsa.com/products/6359005,
2026-08-25,2026-08-25T14:04:34+09:00,,6359006,,648,,,,,,,,,15963,,,,,,,,,,,,,https://www.musinsa.com/products/6359006,
2026-08-25,2026-08-25T14:04:34+09:00,,6359007,,196,,,,,,,,,2344,,,,,,,,,,,,,https://www.musinsa.com/products/6359007,
2026-08-25,2026-08-25T14:04:33+09:00,,6359008,[10주년기획] © 모두의 세미 크롭 체크 셔츠_하프 9 COLOR,8234,,,,169004490062,169004490062,0,,1391582971170508,36470,,,,,,,,,,,,,https://www.musinsa.com/products/6359008,
2026-08-25,2026-08-25T14:04:32+09:00,,6359009,[핏 선택] 에센셜 버뮤다 / 커브드 데님 하프 팬츠_5 COLOR,5352,,,,199005490064,199005490064,0,,1065077382822528,8939,,,,,,,,,,,,,https://www.musinsa.com/products/6359009,
2026-08-25,2026-08-25T14:04:32+09:00,,6359010,© 모두의 밴딩 커브드 슬랙스_하프 3 COLOR,759,,,,169005000066,169005000066,0,,128274795050094,7662,,,,,,,,,,,,,https://www.musinsa.com/products/6359010,
2026-08-25,2026-08-25T14:04:04+09:00,,6382829,[썸머] 소프트쿨 원턱 풀밴딩 팬츠_6 COLOR,1871,,,,119005500078,119005500078,0,,222659290645938,12486,,,,,,,,,,,,,https://www.musinsa.com/products/6382829,
2026-08-25,2026-08-25T14:04:29+09:00,,6424498,VLAD 빈티지 PEACEMAKER 링거 티셔츠_4 COLOR,3034,,,,199004500056,199004500056,0,,603779653169904,21135,,,,,,,,,,,,,https://www.musinsa.com/products/6424498,
2026-08-25,2026-08-25T14:13:16+09:00,,6424586,,436,,,,,,,,,5573,,,,,,,,,,,,,https://www.musinsa.com/products/6424586,
2026-08-25,2026-08-25T14:13:16+09:00,,6424872,,181,,,,,,,,,988,,,,,,,,,,,,,https://www.musinsa.com/products/6424872,
2026-08-25,2026-08-25T14:13:15+09:00,,6425131,,240,,,,,,,,,2337,,,,,,,,,,,,,https://www.musinsa.com/products/6425131,
2026-08-25,2026-08-25T14:13:14+09:00,,6425408,니캡 다트 버뮤다 데님 쇼츠_3color,252,,,,177404500061,177404500061,0,,44705934015372,2608,,,,,,,,,,,,,https://www.musinsa.com/products/6425408,
2026-08-25,2026-08-25T14:13:14+09:00,,6425530,,585,,,,,,,,,8038,,,,,,,,,,,,,https://www.musinsa.com/products/6425530,
2026-08-25,2026-08-25T14:13:13+09:00,,6425684,럭비 코튼 카라 오버핏 반팔 티셔츠_4color,418,,,,299003800021,299003800021,0,,124983588408778,4739,,,,,,,,,,,,,https://www.musinsa.com/products/6425684,
2026-08-25,2026-08-25T14:13:13+09:00,,6425818,롤업 원포켓 헨리넥 반팔 티셔츠_4color,671,,,,298003800022,298003800022,0,,199960549814762,5072,,,,,,,,,,,,,https://www.musinsa.com/products/6425818,
2026-08-25,2026-08-25T14:04:03+09:00,,6466201,,0,,,,,,,,,266,,,,,,,,,,,,,https://www.musinsa.com/products/6466201,
2026-08-25,2026-08-25T14:04:28+09:00,,6471921,,1466,,,,,,,,,5306,,,,,,,,,,,,,https://www.musinsa.com/products/6471921,
2026-08-25,2026-08-25T14:04:27+09:00,,6471922,,928,,,,,,,,,7453,,,,,,,,,,,,,https://www.musinsa.com/products/6471922,
2026-08-25,2026-08-25T14:04:02+09:00,,6497498,크롭 골지 반팔 헨리넥 티셔츠_5 COLOR,18930,,,,275004600040,275004600040,0,,5205837078757200,135108,,,,,,,,,,,,,https://www.musinsa.com/products/6497498,
2026-08-25,2026-08-25T14:04:02+09:00,,6517839,,92,,,,,,,,,1678,,,,,,,,,,,,,https://www.musinsa.com/products/6517839,
2026-08-25,2026-08-25T14:04:02+09:00,,6517884,,312,,,,,,,,,7291,,,,,,,,,,,,,https://www.musinsa.com/products/6517884,
2026-08-25,2026-08-25T14:04:26+09:00,,6520343,보더 스트라이프 링거 티셔츠_3 COLOR,830,,,,199004150052,199004150052,0,,165173444543160,7318,,,,,,,,,,,,,https://www.musinsa.com/products/6520343,
2026-08-25,2026-08-25T14:13:12+09:00,,6547514,,336,,,,,,,,,8613,,,,,,,,,,,,,https://www.musinsa.com/products/6547514,
2026-08-25,2026-08-25T14:04:00+09:00,,6581338,,1838,,,,,,,,,19027,,,,,,,,,,,,,https://www.musinsa.com/products/6581338,
2026-08-25,2026-08-25T14:03:57+09:00,,6633290,롤업 투포켓 무드 체크 하프 셔츠,193,,,,325006300048,325006300048,0,,62726215909264,6833,,,,,,,,,,,,,https://www.musinsa.com/products/6633290,
2026-08-25,2026-08-25T14:03:58+09:00,,6651245,,153,,,,,,,,,4178,,,,,,,,,,,,,https://www.musinsa.com/products/6651245,
2026-08-25,2026-08-25T14:03:57+09:00,,6651289,,361,,,,,,,,,7126,,,,,,,,,,,,,https://www.musinsa.com/products/6651289,
2026-08-25,2026-08-25T14:04:00+09:00,,6654277,,247,,,,,,,,,3348,,,,,,,,,,,,,https://www.musinsa.com/products/6654277,
2026-08-25,2026-08-25T14:04:00+09:00,,6654291,,594,,,,,,,,,10191,,,,,,,,,,,,,https://www.musinsa.com/products/6654291,
2026-08-25,2026-08-25T14:03:59+09:00,,6654336,,259,,,,,,,,,2973,,,,,,,,,,,,,https://www.musinsa.com/products/6654336,
2026-08-25,2026-08-25T14:03:57+09:00,,6693875,,941,,,,,,,,,31382,,,,,,,,,,,,,https://www.musinsa.com/products/6693875,
2026-08-25,2026-08-25T14:13:12+09:00,,6948195,빈티지 레더 택 키링_블랙,0,,,,139903600061,139903600061,0,,0,1516,,,,,,,,,,,,,https://www.musinsa.com/products/6948195,
2026-08-25,2026-08-25T14:13:10+09:00,,6948430,,127,,,,,,,,,6467,,,,,,,,,,,,,https://www.musinsa.com/products/6948430,
2026-08-25,2026-08-25T14:13:09+09:00,,6948464,,70,,,,,,,,,3590,,,,,,,,,,,,,https://www.musinsa.com/products/6948464,
2026-08-25,2026-08-25T14:13:09+09:00,,6948481,,2843,,,,,,,,,69651,,,,,,,,,,,,,https://www.musinsa.com/products/6948481,
2026-08-25,2026-08-25T14:04:25+09:00,,6951157,,315,,,,,,,,,11832,,,,,,,,,,,,,https://www.musinsa.com/products/6951157,
2026-08-25,2026-08-25T14:04:23+09:00,,6951162,,163,,,,,,,,,10088,,,,,,,,,,,,,https://www.musinsa.com/products/6951162,
2026-08-25,2026-08-25T14:04:22+09:00,,6951164,,112,,,,,,,,,6807,,,,,,,,,,,,,https://www.musinsa.com/products/6951164,
2026-08-25,2026-08-25T14:04:22+09:00,,6951165,페이드워싱 미니멀 웨스턴 데님 셔츠_2 COLOR,0,,,,369005490033,369005490033,0,,0,2438,,,,,,,,,,,,,https://www.musinsa.com/products/6951165,
2026-08-25,2026-08-25T14:04:20+09:00,,6951166,,148,,,,,,,,,7420,,,,,,,,,,,,,https://www.musinsa.com/products/6951166,
2026-08-25,2026-08-25T14:04:20+09:00,,6951167,,64,,,,,,,,,4990,,,,,,,,,,,,,https://www.musinsa.com/products/6951167,
2026-08-25,2026-08-25T14:13:08+09:00,,6968252,,0,,,,,,,,,7244,,,,,,,,,,,,,https://www.musinsa.com/products/6968252,
2026-08-25,2026-08-25T14:13:06+09:00,,6969458,,56,,,,,,,,,2565,,,,,,,,,,,,,https://www.musinsa.com/products/6969458,
2026-08-25,2026-08-25T14:13:04+09:00,,6969596,워시드 파라슈트 밴딩 카고 팬츠_3color,297,,,,399005000020,399005000020,0,,118504485005940,9144,,,,,,,,,,,,,https://www.musinsa.com/products/6969596,
2026-08-25,2026-08-25T14:13:04+09:00,,6969629,,96,,,,,,,,,4991,,,,,,,,,,,,,https://www.musinsa.com/products/6969629,
2026-08-25,2026-08-25T14:13:02+09:00,,6970137,,410,,,,,,,,,13014,,,,,,,,,,,,,https://www.musinsa.com/products/6970137,
2026-08-25,2026-08-25T14:13:00+09:00,,6970391,,0,,,,,,,,,1016,,,,,,,,,,,,,https://www.musinsa.com/products/6970391,
2026-08-25,2026-08-25T14:13:02+09:00,,6970489,,376,,,,,,,,,26127,,,,,,,,,,,,,https://www.musinsa.com/products/6970489,
2026-08-25,2026-08-25T14:12:59+09:00,,6970646,,0,,,,,,,,,249,,,,,,,,,,,,,https://www.musinsa.com/products/6970646,
2026-08-25,2026-08-25T14:12:58+09:00,,6970660,,0,,,,,,,,,713,,,,,,,,,,,,,https://www.musinsa.com/products/6970660,
2026-08-25,2026-08-25T14:12:58+09:00,,6970661,,0,,,,,,,,,1222,,,,,,,,,,,,,https://www.musinsa.com/products/6970661,
2026-08-25,2026-08-25T14:12:58+09:00,,6970664,,0,,,,,,,,,1539,,,,,,,,,,,,,https://www.musinsa.com/products/6970664,
2026-08-25,2026-08-25T14:12:57+09:00,,6970665,,0,,,,,,,,,898,,,,,,,,,,,,,https://www.musinsa.com/products/6970665,
2026-08-25,2026-08-25T14:13:08+09:00,,6970675,,83,,,,,,,,,7740,,,,,,,,,,,,,https://www.musinsa.com/products/6970675,
2026-08-25,2026-08-25T14:09:08+09:00,,6980188,,0,,,,,,,,,617,,,,,,,,,,,,,https://www.musinsa.com/products/6980188,
2026-08-25,2026-08-25T14:13:00+09:00,,7003216,,0,,,,,,,,,292,,,,,,,,,,,,,https://www.musinsa.com/products/7003216,
2026-08-25,2026-08-25T14:13:07+09:00,,7003256,,199,,,,,,,,,9561,,,,,,,,,,,,,https://www.musinsa.com/products/7003256,
2026-08-25,2026-08-25T14:12:54+09:00,,7003262,,64,,,,,,,,,3305,,,,,,,,,,,,,https://www.musinsa.com/products/7003262,
2026-08-25,2026-08-25T14:04:20+09:00,,7051961,,0,,,,,,,,,2109,,,,,,,,,,,,,https://www.musinsa.com/products/7051961,
2026-08-25,2026-08-25T14:04:18+09:00,,7051962,,0,,,,,,,,,2187,,,,,,,,,,,,,https://www.musinsa.com/products/7051962,
2026-08-25,2026-08-25T14:04:18+09:00,,7051966,,0,,,,,,,,,3048,,,,,,,,,,,,,https://www.musinsa.com/products/7051966,
2026-08-25,2026-08-25T14:04:16+09:00,,7051967,원턱 플래드 체크 밴딩 팬츠_2 COLOR,0,,,,349005000030,349005000030,0,,0,1818,,,,,,,,,,,,,https://www.musinsa.com/products/7051967,
2026-08-25,2026-08-25T14:04:16+09:00,,7051968,,0,,,,,,,,,2143,,,,,,,,,,,,,https://www.musinsa.com/products/7051968,
2026-08-25,2026-08-25T14:04:15+09:00,,7051969,ASTRO 아트웍 후드 집업_2 COLOR,209,,,,439006650034,439006650034,0,,91752389857106,6159,,,,,,,,,,,,,https://www.musinsa.com/products/7051969,
2026-08-25,2026-08-25T14:04:15+09:00,,7051971,,0,,,,,,,,,3443,,,,,,,,,,,,,https://www.musinsa.com/products/7051971,
2026-08-25,2026-08-25T14:04:14+09:00,,7051972,,0,,,,,,,,,1717,,,,,,,,,,,,,https://www.musinsa.com/products/7051972,
2026-08-25,2026-08-25T14:04:14+09:00,,7051973,,0,,,,,,,,,2427,,,,,,,,,,,,,https://www.musinsa.com/products/7051973,
2026-08-25,2026-08-25T14:13:06+09:00,,7061981,,111,,,,,,,,,4773,,,,,,,,,,,,,https://www.musinsa.com/products/7061981,
