date,slot,goods_no,brand_name,product_name,first_failed_at,last_failed_at,attempts,last_error,current_price,product_url
2026-09-23,1,7172826,미드나잇 무브,2 pk skirt (khaki),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,95640,https://www.musinsa.com/products/7172826
2026-09-23,1,7172839,미드나잇 무브,2 pk skirt (dark grey),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,95640,https://www.musinsa.com/products/7172839
2026-09-23,1,7172892,미드나잇 무브,lace skirt (ivory),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,81780,https://www.musinsa.com/products/7172892
2026-09-23,1,7172903,미드나잇 무브,lace skirt (black),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,81780,https://www.musinsa.com/products/7172903
2026-09-23,1,7172931,미드나잇 무브,db dg pants (blue),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,88710,https://www.musinsa.com/products/7172931
2026-09-23,1,7172937,미드나잇 무브,db dg pants (black),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,88710,https://www.musinsa.com/products/7172937
2026-09-23,1,7173015,미드나잇 무브,vt mid bag (mint),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,67920,https://www.musinsa.com/products/7173015
2026-09-23,1,7173026,미드나잇 무브,vt mid bag (purple),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,67920,https://www.musinsa.com/products/7173026
2026-09-23,1,7173029,미드나잇 무브,vt mid bag (camo),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,67920,https://www.musinsa.com/products/7173029
2026-09-23,1,7173041,미드나잇 무브,ex cap (black),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,33960,https://www.musinsa.com/products/7173041
2026-09-23,1,7173053,미드나잇 무브,ex cap (camo),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,33960,https://www.musinsa.com/products/7173053
2026-09-23,1,7173065,미드나잇 무브,vt shirt (beige),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,74850,https://www.musinsa.com/products/7173065
2026-09-23,1,7173087,미드나잇 무브,vt shirt (khaki),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,74850,https://www.musinsa.com/products/7173087
2026-09-23,1,7173097,미드나잇 무브,vt shirt (black),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,74850,https://www.musinsa.com/products/7173097
2026-09-23,1,7175685,미드나잇 무브,mt label bag (grey),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,88710,https://www.musinsa.com/products/7175685
2026-09-23,1,7175689,미드나잇 무브,mt label bag (black),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,88710,https://www.musinsa.com/products/7175689
2026-09-23,1,7175704,미드나잇 무브,vt ld t (sky blue),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,54060,https://www.musinsa.com/products/7175704
2026-09-23,1,7175711,미드나잇 무브,vt ld t (navy),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,54060,https://www.musinsa.com/products/7175711
2026-09-23,1,7175716,미드나잇 무브,vt ld t (dark grey),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,54060,https://www.musinsa.com/products/7175716
2026-09-23,1,7175733,미드나잇 무브,lace beanie (ivory),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,33270,https://www.musinsa.com/products/7175733
2026-09-23,1,7175741,미드나잇 무브,lace beanie (black),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,33270,https://www.musinsa.com/products/7175741
2026-09-23,1,7178999,비바라비다,Layer 볼캡,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,35900,https://www.musinsa.com/products/7178999
2026-09-23,1,7179093,비바라비다,Swell 에코백,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,29900,https://www.musinsa.com/products/7179093
2026-09-23,1,7179201,비바라비다,Enough 에코백,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,29900,https://www.musinsa.com/products/7179201
2026-09-23,1,7182063,본투윈,SYMBOL B MUSCLE FIT HALF ZIP-UP LONGSLEEVE [CHARCOAL],2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,84500,https://www.musinsa.com/products/7182063
2026-09-23,1,7182219,엠엘비,슬릭 파우더 트윌 NY (Pink),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,122550,https://www.musinsa.com/products/7182219
2026-09-23,1,7182221,엠엘비,슬릭 SD LA (Blue),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,122550,https://www.musinsa.com/products/7182221
2026-09-23,1,7182223,엠엘비,슬릭 SD SD (L.Pink),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,122550,https://www.musinsa.com/products/7182223
2026-09-23,1,7182224,엠엘비,슬릭 SD NY (Brown),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,122550,https://www.musinsa.com/products/7182224
2026-09-23,1,7182225,엠엘비,버니 컬러풀 퍼 언스트럭쳐 볼캡 NY (Cream),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,99000,https://www.musinsa.com/products/7182225
2026-09-23,1,7182226,엠엘비,버니 컬러풀 퍼 언스트럭쳐 볼캡 LA (Lavender),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,99000,https://www.musinsa.com/products/7182226
2026-09-23,1,7182230,엠엘비,플러시 미야옹 비니 CHW (Grey),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,43000,https://www.musinsa.com/products/7182230
2026-09-23,1,7182231,엠엘비,플러시 미야옹 비니 BOS (D.Brown),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,43000,https://www.musinsa.com/products/7182231
2026-09-23,1,7182233,엠엘비,플러시 미야옹 비니 PHI (L.Pink),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,43000,https://www.musinsa.com/products/7182233
2026-09-23,1,7182234,엠엘비,플러시 미야옹 비니 LA (L.Blue),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,43000,https://www.musinsa.com/products/7182234
2026-09-23,1,7182235,엠엘비,플러시 미야옹 비니 LA (Beige),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,43000,https://www.musinsa.com/products/7182235
2026-09-23,1,7182237,엠엘비,레오파드 미야옹 비니 NY (Ptn.Lavender),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,53000,https://www.musinsa.com/products/7182237
2026-09-23,1,7182238,엠엘비,레오파드 미야옹 비니 BOS (D.Sand),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,53000,https://www.musinsa.com/products/7182238
2026-09-23,1,7182239,엠엘비,레오파드 미야옹 비니 NY (Black),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,53000,https://www.musinsa.com/products/7182239
2026-09-23,1,7182428,엠엘비,바시티 크랙 빅레터 메가와이드 팬츠 LA (Cream),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,139000,https://www.musinsa.com/products/7182428
2026-09-23,1,7182429,엠엘비,바시티 크랙 빅레터 메가와이드 팬츠 PHI (D.Brown),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,139000,https://www.musinsa.com/products/7182429
2026-09-23,1,7182430,엠엘비,여성 셰리프 베이직 후드집업 LA (Black),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,129000,https://www.musinsa.com/products/7182430
2026-09-23,1,7182431,엠엘비,여성 셰리프 베이직 후드집업 SD (Sepia),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,129000,https://www.musinsa.com/products/7182431
2026-09-23,1,7182432,엠엘비,여성 셰리프 베이직 후드집업 NY (Cream),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,129000,https://www.musinsa.com/products/7182432
2026-09-23,1,7182524,제너럴아이디어,드레이프 셔링 긴팔 티셔츠 [BLACK] / GF3LTS503,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,34400,https://www.musinsa.com/products/7182524
2026-09-23,1,7182529,제너럴아이디어,드레이프 셔링 긴팔 티셔츠 [CHARCOAL] / GF3LTS503,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,34400,https://www.musinsa.com/products/7182529
2026-09-23,1,7182534,제너럴아이디어,드레이프 셔링 긴팔 티셔츠 [BUTTER] / GF3LTS503,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,34400,https://www.musinsa.com/products/7182534
2026-09-23,1,7182538,제너럴아이디어,드레이프 셔링 긴팔 티셔츠 [IVORY] / GF3LTS503,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,34400,https://www.musinsa.com/products/7182538
2026-09-23,1,7182681,제너럴아이디어,레이스 트리밍 슬리브리스 가디건 세트 [ASH PINK] / GF3LKC504,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,64000,https://www.musinsa.com/products/7182681
2026-09-23,1,7182685,제너럴아이디어,레이스 트리밍 슬리브리스 가디건 세트 [CHARCOAL] / GF3LKC504,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,64000,https://www.musinsa.com/products/7182685
2026-09-23,1,7182686,제너럴아이디어,레이스 트리밍 슬리브리스 가디건 세트 [IVORY] / GF3LKC504,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,64000,https://www.musinsa.com/products/7182686
2026-09-23,1,7183059,엠엘비,여성 바시티 레터링 골지 후드집업 NY (Cream),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,139000,https://www.musinsa.com/products/7183059
2026-09-23,1,7183060,엠엘비,여성 바시티 레터링 골지 후드집업 CLE (Mg.Pink),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,139000,https://www.musinsa.com/products/7183060
2026-09-23,1,7183061,엠엘비,여성 바시티 레터링 골지 후드집업 LA (Black),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,139000,https://www.musinsa.com/products/7183061
2026-09-23,1,7183746,본투윈,SYMBOL B STRENGTH SHORTS [DUSTY BLUE],2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,56000,https://www.musinsa.com/products/7183746
2026-09-23,1,7183751,본투윈,SYMBOL B STRENGTH SHORTS [CHARCOAL],2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,56000,https://www.musinsa.com/products/7183751
2026-09-23,1,7183754,본투윈,SYMBOL B STRENGTH SHORTS [BLACK],2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,56000,https://www.musinsa.com/products/7183754
2026-09-23,1,7183889,본투윈,SYMBOL B STRENGTH JOGGER PANTS [CHARCOAL],2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,84500,https://www.musinsa.com/products/7183889
2026-09-23,1,7183894,본투윈,SYMBOL B STRENGTH JOGGER PANTS [BLACK],2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,84500,https://www.musinsa.com/products/7183894
2026-09-23,1,7183978,본투윈,STROKE B QUICK DRY LONG SLEEVE [MELANGE GREY],2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,65500,https://www.musinsa.com/products/7183978
2026-09-23,1,7184871,본투윈,SYMBOL B COOLEVER LONG SLEEVE [MELANGE GREY],2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,65500,https://www.musinsa.com/products/7184871
2026-09-23,1,7185117,비바라비다,Aware 시어 윈드 브레이커 자켓,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,44900,https://www.musinsa.com/products/7185117
2026-09-23,1,7185320,비바라비다,Tempest 시어 윈드 브레이커 자켓,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,44900,https://www.musinsa.com/products/7185320
2026-09-23,1,7185324,비바라비다,Sway 시어 윈드 브레이커 자켓,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,44900,https://www.musinsa.com/products/7185324
2026-09-23,1,7188426,아웃스탠딩,[LOONEY TUNES] CHARACTER PIN BADGE SET_LOONEY TUNES,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,21600,https://www.musinsa.com/products/7188426
2026-09-23,1,7188433,아웃스탠딩,[LOONEY TUNES] COTTON CAP(DERP)_CHARCOAL,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,57600,https://www.musinsa.com/products/7188433
2026-09-23,1,7188436,아웃스탠딩,[LOONEY TUNES] COTTON CAP(DERP)_NAVY,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,57600,https://www.musinsa.com/products/7188436
2026-09-23,1,7188439,아웃스탠딩,[LOONEY TUNES] COTTON CAP(DERP)_OLIVE,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,57600,https://www.musinsa.com/products/7188439
2026-09-23,1,7188444,아웃스탠딩,[LOONEY TUNES] COTTON CAP(WHATS UP DOC)_ECRU/NAVY,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,52200,https://www.musinsa.com/products/7188444
2026-09-23,1,7188447,아웃스탠딩,[LOONEY TUNES] COTTON CAP(WHATS UP DOC)_KHAKI,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,52200,https://www.musinsa.com/products/7188447
2026-09-23,1,7188448,아웃스탠딩,[LOONEY TUNES] COTTON CAP(WHATS UP DOC)_NAVY,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,52200,https://www.musinsa.com/products/7188448
2026-09-23,1,7188451,아웃스탠딩,[LOONEY TUNES] DENIM BALL CAP(TWEETY SYLVESTER)_INDIGO,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,52200,https://www.musinsa.com/products/7188451
2026-09-23,1,7188458,아웃스탠딩,[LOONEY TUNES] NEWSPAPER BAG_ECRU,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,84600,https://www.musinsa.com/products/7188458
2026-09-23,1,7188462,아웃스탠딩,[LOONEY TUNES] NEWSPAPER BAG_BLACK,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,84600,https://www.musinsa.com/products/7188462
2026-09-23,1,7188469,아웃스탠딩,[LOONEY TUNES] LONG SLEEVE(LUCKY RABBITS FOOT)_1%MELANGE GRAY,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,57600,https://www.musinsa.com/products/7188469
2026-09-23,1,7188473,아웃스탠딩,[LOONEY TUNES] LONG SLEEVE(LUCKY RABBITS FOOT)_BLACK,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,57600,https://www.musinsa.com/products/7188473
2026-09-23,1,7188477,아웃스탠딩,[LOONEY TUNES] LONG SLEEVE(LUCKY RABBITS FOOT)_OFF WHITE,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,57600,https://www.musinsa.com/products/7188477
2026-09-23,1,7188483,아웃스탠딩,[LOONEY TUNES] LONG SLEEVE(BUGS BUNNY)_VINTAGE CHARCOAL,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,68400,https://www.musinsa.com/products/7188483
2026-09-23,1,7188488,아웃스탠딩,[LOONEY TUNES] LONG SLEEVE(BUGS BUNNY)_VINTAGE BEIGE,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,68400,https://www.musinsa.com/products/7188488
2026-09-23,1,7188495,아웃스탠딩,[LOONEY TUNES] SWEAT(WABBIT SEASON)_1%OATMEAL,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,75600,https://www.musinsa.com/products/7188495
2026-09-23,1,7188498,아웃스탠딩,[LOONEY TUNES] SWEAT(WABBIT SEASON)_NAVY,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,75600,https://www.musinsa.com/products/7188498
2026-09-23,1,7188503,아웃스탠딩,[LOONEY TUNES] SWEAT(WABBIT SEASON)_3%MELANGE GRAY,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,75600,https://www.musinsa.com/products/7188503
2026-09-23,1,7188511,아웃스탠딩,[LOONEY TUNES] SWEAT(BUGS BUNNY)_1%OATMEAL,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,71100,https://www.musinsa.com/products/7188511
2026-09-23,1,7188512,아웃스탠딩,[LOONEY TUNES] SWEAT(BUGS BUNNY)_NAVY,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,71100,https://www.musinsa.com/products/7188512
2026-09-23,1,7188514,아웃스탠딩,[LOONEY TUNES] SWEAT(TWEETY)_3%MELANGE GRAY,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,80100,https://www.musinsa.com/products/7188514
2026-09-23,1,7188520,아웃스탠딩,[LOONEY TUNES] SWEAT(TWEETY)_CHARCOAL,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,80100,https://www.musinsa.com/products/7188520
2026-09-23,1,7188526,아웃스탠딩,[LOONEY TUNES] SWEAT(TWEETY)_MUSTARD,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,80100,https://www.musinsa.com/products/7188526
2026-09-23,1,7188538,아웃스탠딩,[LOONEY TUNES] HOOD ZIP SWEAT(SYLVESTER)_VINTAGE CHARCOAL,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,115200,https://www.musinsa.com/products/7188538
2026-09-23,1,7188595,아웃스탠딩,[LOONEY TUNES] REVERSIBLE QUILTED JACKET_KHAKI/OLIVE GREEN,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,187200,https://www.musinsa.com/products/7188595
2026-09-23,1,7188623,아웃스탠딩,[LOONEY TUNES] FFA WORK JACKET_NAVY,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,151200,https://www.musinsa.com/products/7188623
2026-09-23,1,7188629,아웃스탠딩,[LOONEY TUNES] TANKER JACKET_KHAKI,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,250200,https://www.musinsa.com/products/7188629
2026-09-23,1,7188643,아웃스탠딩,[LOONEY TUNES] MA-1 FLIGHT JACKET_SAGE GREEN,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,268200,https://www.musinsa.com/products/7188643
2026-09-23,1,7189046,본투윈,SYMBOL B TANK SLEEVELESS [WHITE],2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,46500,https://www.musinsa.com/products/7189046
2026-09-23,1,7189049,본투윈,SYMBOL B TANK SLEEVELESS [BLACK],2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,46500,https://www.musinsa.com/products/7189049
2026-09-23,1,7189051,본투윈,SYMBOL B QUICK DRY T-SHIRTS [MELANGE GREY],2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,56000,https://www.musinsa.com/products/7189051
2026-09-23,1,7189054,본투윈,SYMBOL B COMPRESSION SHORT SLEEVE [WHITE],2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,56000,https://www.musinsa.com/products/7189054
2026-09-23,1,7189056,본투윈,SYMBOL B COMPRESSION SHORT SLEEVE [BLACK],2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,56000,https://www.musinsa.com/products/7189056
2026-09-23,1,7189058,본투윈,SYMBOL B COMPRESSION LONG SLEEVE [WHITE],2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,61700,https://www.musinsa.com/products/7189058
2026-09-23,1,7189061,본투윈,SYMBOL B COMPRESSION LONG SLEEVE [BLACK],2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,61700,https://www.musinsa.com/products/7189061
2026-09-23,1,7189316,더뮤지엄비지터,DOT UTILITY VOLUME BACKPACK (NAVY),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,74970,https://www.musinsa.com/products/7189316
2026-09-23,1,7189317,더뮤지엄비지터,DOT UTILITY VOLUME BACKPACK (BURGUNDY),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,74970,https://www.musinsa.com/products/7189317
2026-09-23,1,7189322,더뮤지엄비지터,MILITARY MIXED PATTERN SCARF (MULTI),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,29840,https://www.musinsa.com/products/7189322
2026-09-23,1,7189327,더뮤지엄비지터,W UTILITY CARGO MIDI SKIRT (INDIGO),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,106340,https://www.musinsa.com/products/7189327
2026-09-23,1,7189330,더뮤지엄비지터,W UTILITY CARGO MIDI SKIRT (BEIGE),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,106340,https://www.musinsa.com/products/7189330
2026-09-23,1,7189337,더뮤지엄비지터,MUSEUM APPLIQUE HOODIE (NAVY),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,91040,https://www.musinsa.com/products/7189337
2026-09-23,1,7189338,더뮤지엄비지터,MUSEUM APPLIQUE HOODIE (MELANGE GREY),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,91040,https://www.musinsa.com/products/7189338
2026-09-23,1,7189344,더뮤지엄비지터,W SHEER LONG SLEEVE (LIGHT PURPLE),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,60440,https://www.musinsa.com/products/7189344
2026-09-23,1,7189349,더뮤지엄비지터,CAMO RAGLAN LONG SLEEVE (MULTI),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,68090,https://www.musinsa.com/products/7189349
2026-09-23,1,7189352,더뮤지엄비지터,W CAMO POCKET LONG SLEEVE (GREEN CAMO),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,52790,https://www.musinsa.com/products/7189352
2026-09-23,1,7189354,더뮤지엄비지터,W CAMO POCKET LONG SLEEVE (PINK CAMO),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,52790,https://www.musinsa.com/products/7189354
2026-09-23,1,7189361,더뮤지엄비지터,WAFFLE RAGLAN LONG SLEEVE (LIGHT BLUE),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,68090,https://www.musinsa.com/products/7189361
2026-09-23,1,7189362,더뮤지엄비지터,WAFFLE RAGLAN LONG SLEEVE (CHARCOAL),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,68090,https://www.musinsa.com/products/7189362
2026-09-23,1,7189363,더뮤지엄비지터,WAFFLE RAGLAN LONG SLEEVE (NAVY),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,68090,https://www.musinsa.com/products/7189363
2026-09-23,1,7189371,더뮤지엄비지터,EPAULETTE PATCH PK LONG SLEEVE (PINK),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,74970,https://www.musinsa.com/products/7189371
2026-09-23,1,7189373,더뮤지엄비지터,EPAULETTE PATCH PK LONG SLEEVE (NAVY),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,74970,https://www.musinsa.com/products/7189373
2026-09-23,1,7189383,더뮤지엄비지터,BUTTON-UP WASHED SHIRT (KHAKI),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,128880,https://www.musinsa.com/products/7189383
2026-09-23,1,7189386,더뮤지엄비지터,BUTTON-UP WASHED DENIM SHIRT (BLUE),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,128880,https://www.musinsa.com/products/7189386
2026-09-23,1,7189400,더뮤지엄비지터,UTILITY POCKET ANORAK JACKET (BLACK),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,167540,https://www.musinsa.com/products/7189400
2026-09-23,1,7189402,더뮤지엄비지터,UTILITY POCKET ANORAK JACKET (VIOLET),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,167540,https://www.musinsa.com/products/7189402
2026-09-23,1,7189404,더뮤지엄비지터,UTILITY POCKET ANORAK JACKET (INDI PINK),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,167540,https://www.musinsa.com/products/7189404
2026-09-23,1,7190677,페인오어플레져,MIDNIGHT HALTER TOP cream,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,158180,https://www.musinsa.com/products/7190677
2026-09-23,1,7190746,페인오어플레져,MIDNIGHT HALTER TOP black,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,158180,https://www.musinsa.com/products/7190746
2026-09-23,1,7191094,페인오어플레져,LACE BOATNECK TOP white,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,76100,https://www.musinsa.com/products/7191094
